"subject" "activity" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66"
7 "WALKING_DOWNSTAIRS" 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.138179072734043 -0.0636402447755319 -0.030378984706383 -0.201005456914894 -0.123569202297872 0.493768974042553 -0.104780240344681 -0.394879214893617 0.194125797021277 0.102738019067872 0.0373061574510638 0.0144566402914894 -0.415271593191489 -0.846720690212766 -0.580276838808511 -0.331440535857447 -0.453074631914894 -0.361101487914894 0.0435889022553191 0.270299866595745 0.423870614042553 -0.387286020978723 0.270446407851064 -0.069462917187234 0.145863641553191 -0.215666492595745 0.201075512744681 0.0268458566851064 0.0907105130361702 -0.253104388446808 0.302525472757447 -0.218433649595745 0.153707633276596 -0.484299131914894 -0.644684261702128 0.436971173617021 0.930623632765957 -0.12987167306383 -0.154935538544681 -0.964875962978723 -0.952678693617021 -0.92875646893617 -0.965327556595745 -0.953734037446809 -0.92974478 0.868761487446808 -0.140251180638298 -0.147330985846809 0.938052958510638 -0.116038134723404 -0.170869643 -0.309948004538298 0.814698020638298 -0.975200684468085 -0.90582681787234 -0.965318363191489 -0.957733068085106 -0.932529245106383 -0.61874329893617 -1 -0.773450187446808 -0.483101583617021
7 "WALKING_UPSTAIRS" 0.248706923078431 -0.0275639005607843 -0.143769688803922 -0.29487297445098 -0.32616002254902 -0.145665025639216 -0.337431570196078 -0.343619950980392 -0.135161677587059 -0.133246961235294 -0.225904319215686 -0.401076043137255 0.352567045294118 0.270099990980392 0.243413793764706 -0.197360748070588 -0.745101933921569 -0.908170591176471 -0.654999822745098 -0.437175622352941 -0.506619573137255 -0.15774777907451 0.153892162431373 0.159327413607843 0.203390014262745 -0.381237852392157 0.220348236354902 -0.0936458508254902 0.270867329901961 -0.302782844588235 0.25184649972549 0.0486836556098039 -0.0878685185294118 -0.424136816666667 0.252663085333333 -0.0478560509313726 0.0229221622686275 -0.235418611533333 -0.26949377045098 0.354356694254902 0.81874656 -0.240950944117647 -0.403599709607843 -0.932823053333333 -0.939774255490196 -0.881675909607843 -0.934087185490196 -0.940787238235294 -0.884797115490196 0.769157171176471 -0.243126981176471 -0.377845624098039 0.818592822941177 -0.226952792352941 -0.427226985882353 0.418484461176471 0.540788696862745 -0.896973318823529 -0.639308903333333 -0.938085137843137 -0.944526356470588 -0.894072091960784 -0.24304507345098 -1 -1 -0.646350877843137
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 -0.945418939814815 -0.932243176962963 -0.931656537092593 -0.900998424814815 -0.548761677962963 -0.76084164112963 0.786238779798148 0.660596667037037 0.818371494814815 -0.932157940925926 -0.990396515740741 -0.994245625740741 -0.982990619444444 -0.948880273333333 -0.939802693333333 -0.933633410925926 -0.276846183777778 -0.502223796833333 -0.446514166398148 0.0231394103740741 -0.0255789778203704 -0.0251158268666667 0.0993081460555556 0.160634060474074 -0.135827487907407 0.176278386362963 0.0453934990927778 0.257557608828889 -0.131099271444444 0.139132470214815 -0.0505814293425926 0.396656416425926 -0.362212125790741 -0.415233477035185 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.920075441666667 -0.958720392222222 -0.943700855574074 -0.44016196212963 0.561737332407407 0.715160026111111 -0.377902831666667 0.598553834444444 0.703172528703704 0.0250645707651852 -0.981002117407407 -0.155871297592593 0.134946887407407 -0.923598281111111 -0.961911036851852 -0.951623337222222 -0.648598478851852 -0.538368432259259 -0.588867989777778 -0.655712319259259
8 "SITTING" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.980517261304348 -0.923886269565217 -0.936819473478261 -0.927231110217391 -0.524332764217391 -0.780707372608696 0.825638443913044 0.677662485434783 0.827526888913043 -0.950751162608696 -0.998547484565217 -0.988768364130435 -0.989008791086956 -0.982610213695652 -0.932014871956522 -0.939213743913043 -0.528186627717391 -0.442437986630435 -0.419740025869565 0.118723631330435 -0.105395932658696 0.083524227426087 0.0386415950043478 0.185193407430435 -0.147711686695652 0.183768753934783 -0.000374157686956522 0.15682006076087 -0.0922311932217391 0.0939950770826087 -0.118634201391304 -0.417103136978261 -0.30707900281087 0.224114402134783 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.937462301369565 -0.935475331521739 -0.967315616521739 -0.939049242545652 -0.937715142173913 0.770679835 0.221631711065217 0.264881990434783 0.844623529565217 0.240986698434783 0.246632691076087 0.138404557673913 0.580666775 -0.839818450217391 -0.82982306326087 -0.968372100434783 -0.945863906326087 -0.946602293478261 -0.748850382173913 -0.553881233347826 -0.445692586571522 -0.563614633043478
8 "STANDING" 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 -0.990252236851852 -0.938316233148148 -0.920151622407407 -0.930075250925926 -0.536181876481482 -0.783154254444444 0.841091105185185 0.67100199462963 0.815178526259259 -0.955452190740741 -0.999524439444444 -0.996309967222222 -0.973342807222222 -0.992766930185185 -0.950812107222222 -0.913769714259259 -0.588012762703704 -0.489773943418519 -0.382635063944444 0.223072415166667 -0.0946486341574074 0.0564502201388889 0.120490500074074 0.113560933296296 -0.092835470272037 0.173218198277778 0.0198524092513333 0.220747969518519 -0.148519282783333 0.200041163998889 -0.227006304000926 0.0815340303212963 0.0514003347037037 0.308021805018519 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 -0.918293913703704 -0.988226458703704 -0.960472712037037 -0.919101183148148 0.886278220185185 -0.103754698288889 -0.0856609333148148 0.972215735185185 -0.0754310953792593 -0.113268447592593 -0.444439056851852 0.884915495555556 -0.984012242407407 -0.944307159074074 -0.98975006 -0.965858613518519 -0.92434450037037 -0.898988501148148 -0.957555905555556 -0.860276506888889 -0.465281178518519
8 "WALKING" 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 -0.1420885318125 -0.20725909954375 0.300305775416667 -0.133001121625 0.0215062722708333 0.172359720737708 -0.295656992583333 0.138025851416667 -0.24669352425 0.306305331958333 0.0476653817395833 -0.6529567975 -0.628765166458333 -0.63982865 -0.252908467970833 -0.0598839012604167 -0.191090831375 0.449553413125 0.306133620729167 0.193515975858333 -0.415276699791667 0.304198867458333 -0.158985435610417 0.229913475539583 -0.163852089866667 0.0894461039391667 0.335384227895833 -0.183177519964167 -0.175915796145833 0.191919769041667 0.00822197042708334 -0.147275121791667 -0.1205282756875 -0.194711654295833 0.168123973770833 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.974752050208333 -0.956781505625 -0.956640104791667 -0.97548568375 -0.957402868958333 -0.957709290416667 0.848709585833333 -0.225309986458333 -0.183559911354167 0.924855462083333 -0.199899088333333 -0.19568076785 -0.043838073625 0.771451009166667 -0.91739263625 -0.872479634791667 -0.9771111 -0.96047989 -0.961928041875 -0.655935571895833 -1 -0.975250665625 -0.525564818333333
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 -0.0663849588421053 0.281074332105263 0.104441772318421 0.372807846578947 0.273645487947368 -0.0535781705263158 -0.0906636641315789 -0.258982906805263 -0.0679813946052632 0.189369043668421 -0.469955246315789 -0.645007873684211 -0.413861743684211 -0.250101247236842 -0.0168393588947368 0.0229826460789474 0.322269204947368 0.273346306184211 0.288406072842105 -0.317208482236842 0.368069261052632 -0.285487031947368 0.235544627902632 -0.145747886725263 0.185792336092105 0.0927277486052632 -0.00683199497368421 -0.101763120088947 0.256095670657895 -0.14524020965 -0.0380775738 -0.277224629736842 -0.305593056121053 0.139198542178947 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.897190012631579 -0.945728949473684 -0.941292762368421 -0.898139803421053 0.858895407894737 -0.192747339736842 -0.127803957115789 0.916652203157895 -0.173623312368421 -0.165905914586842 -0.206253878868421 0.772216689473684 -0.941418553421053 -0.906654128421053 -0.946549551842105 -0.942472448947368 -0.904007925 -0.368558670105263 -1 -0.695539882552632 -0.440394081842105
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.121187278790244 -0.216100764902439 0.318980589487805 0.123365686465854 -0.0603474218780488 0.203913088095122 -0.109625453180488 0.0855697238439024 -0.164466618170732 0.247622493097561 0.121559152312195 -0.651422823658537 -0.643675416341463 -0.427731899658537 -0.286779364463415 0.0241371047439024 0.0169708125219512 0.438874806097561 0.266059171390244 0.0840244064390244 -0.294685713531707 0.248912298609756 -0.15690467957561 0.141281077790244 -0.202117759268293 0.169690507707317 0.0501621256414634 0.0127214980902439 -0.198436784343902 0.124848813707317 -0.113905859114634 0.153393367195122 -0.211887830609756 -0.185983872390244 0.0607712872804878 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 -0.876168930487805 -0.927339994146341 -0.933761624878049 -0.87830959 0.812424713902439 -0.288347613170732 -0.169953859726829 0.856854192926829 -0.280824027560976 -0.219463361114634 0.0938868951219512 0.640148598292683 -0.853671764390244 -0.843488180487805 -0.932337231463415 -0.941329416585366 -0.88761268804878 -0.118517272226341 -1 -0.774045446585366 -0.632321637073171
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.94676803 -0.9185151018 -0.9441357138 -0.8874170998 -0.5315438022 -0.7721285042 0.7835273366 0.6503681078 0.8071825094 -0.9296915638 -0.9912436312 -0.9969854562 -0.9957235514 -0.9553824416 -0.9363879146 -0.952220602 -0.16571187738 -0.377707486806 -0.37337981062 -0.186009298552 0.05893914574 0.019860393882 0.06432811704 -0.02896265162 -0.071810197496 0.18417914505 0.039713231604 0.146297745242 -0.025407815818 0.1632805061118 -0.014595478614 -0.099479739646 -0.393128866154 0.17478719393 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 -0.9239076792 -0.9703689336 -0.9727123584 -0.6123395472 -0.1346490934 0.9469567402 -0.5470816026 -0.0996191422 0.9508478186 -0.113796061954 -0.9659073306 -0.8038625418 0.7946377184 -0.9316486466 -0.9713888368 -0.9772629966 -0.69762605798 -0.730048165158 -0.6416543186 -0.72183018
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 -0.9616477008 -0.87424253746 -0.82417631484 -0.9118770784 -0.5189840856 -0.69931596932 0.7830224082 0.6321701446 0.7890782684 -0.88840476922 -0.9941343696 -0.9878044726 -0.9359776545 -0.966321735 -0.89030908456 -0.8141925404 -0.4078066568 -0.38770153254 -0.23624681928 -0.039143124872 0.10768987519 -0.025275444639 0.154806067022 -0.0411929099608 -0.04537336696 0.20164468672 0.01379690729 -0.082002268156 -0.001867134444 0.0884910088662 -0.056849358144 -0.08791744434 -0.32332389714 -0.100636305321 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.88585411242 -0.9557381896 -0.948829247 -0.88781941604 0.8577237956 -0.051595203082 0.100739290148 0.9225026374 -0.03105214819 0.058092865578 -0.432211160932 0.79476589038 -0.9619360178 -0.8873583804 -0.9578443036 -0.9555978252 -0.8964114704 -0.84990299956 -0.688306620374 -0.57751196342 -0.455551482802
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.980558838 -0.940488955777778 -0.915416241333333 -0.904517522222222 -0.540206065333333 -0.763253977333333 0.820962860444444 0.659900576222222 0.813150482 -0.945609971111111 -0.999159232 -0.997056425555556 -0.988928992444444 -0.986631775111111 -0.953967065111111 -0.911227601777778 -0.370887145111111 -0.473984515788889 -0.297475987377778 -0.0127935855111111 0.0449727119777778 0.0842017323177778 0.118562131851111 0.0940872818466667 -0.121038671815556 0.235550446088889 -0.0269135758155556 -0.0198676985888889 0.0161538101266667 0.101974812173333 -0.218391888237778 -0.0935411881911111 -0.193221483124444 -0.002906223 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444444 -0.972573867555556 -0.932245295111111 -0.989366848444444 -0.972834007777778 -0.933332048 0.889829702444444 -0.0294217858977778 0.0144807650666667 0.976995479777778 0.00816576986888889 -0.00609679332666667 -0.5297404364 0.894074395111111 -0.996496136666667 -0.958921658222222 -0.989936571333333 -0.973683052 -0.937224414 -0.962524145511111 -0.732521146977778 -0.675374649644444 -0.419084267111111
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0579636469030769 -0.274019834615385 -0.212359889865385 -0.01417928689 -0.106228921811346 -0.0319836744711538 -0.347719583846154 0.225552638269231 0.312681380961538 0.237594908423077 -0.097928392475 -0.7044445825 -0.874143460384615 -0.598564053461539 -0.327800816346154 -0.385318944807692 -0.0171568260153846 0.386924848269231 0.162967734636538 0.283041153653846 -0.434762892115385 0.284997890673077 0.0794751068846154 -0.0348637042961538 -0.125364007644231 0.102007227365385 0.223883566978846 0.0184966692884615 -0.282396446084615 0.235349369438462 -0.0641041002692308 0.00513823717692308 -0.195114126230769 -0.0484480115403846 -0.0466757132692308 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.971242423076923 -0.955523995576923 -0.981191667692308 -0.9717128725 -0.956694063653846 0.884295870769231 -0.049383207648 -0.112445433396346 0.965118594038462 -0.0130146239615385 -0.124382961640192 -0.524132442884615 0.869734455192308 -0.993437454615385 -0.939317574615385 -0.981714707692308 -0.973577429230769 -0.960206692884615 -0.729468151538462 -0.697117428153846 -0.786508602692308 -0.356502301730769
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.118335010390476 -0.241144677030952 -0.0370665930952381 0.556871275714286 -0.00681334826190476 -0.355196187142857 0.0997367965809524 0.245789670547619 0.028194970452381 0.112979739057143 -0.257661884785714 -0.870479396904762 -0.513666015619048 -0.183498240253095 -0.43360038052619 -0.189607548571429 0.15154141122381 0.177969319714286 0.39563725952381 -0.39939454452381 0.219449316357143 -0.0238766843809524 0.177063460233333 -0.0384247676428571 0.108178726859524 -0.0535072519642857 0.295375433 -0.12385522845119 0.101750514107143 -0.0149266098619048 0.099636607282619 -0.0467349956904762 -0.683131650714286 -0.00103673464285714 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 -0.876641297380952 -0.953754701666667 -0.93777135 -0.877360171190476 0.882236051190476 -0.0433361927857143 -0.063409148952381 0.941581258571429 -0.0272975885619048 -0.110399722878571 -0.643241139047619 0.834620025238095 -0.996028563809524 -0.961279103095238 -0.956302020238095 -0.942092905952381 -0.880319120238095 -0.587290247857143 -0.586875411809524 -0.565291757785714 -0.587665033571429
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.253434083542857 -0.402154409387755 -0.295573615714286 -0.246610645510204 -0.126788117730612 -0.18674850544898 -0.344108521714286 0.32761270877551 0.314171851020408 0.406603059102041 -0.253594157755102 -0.788678575918367 -0.900901655306122 -0.731676479795918 -0.488128058571429 -0.425852392857143 -0.278252494363265 0.328343920938776 0.180750991381633 0.122764859283673 -0.386987171979592 0.239335904408163 0.0880209024326531 0.0257681925673469 -0.293163189612245 0.137165527357143 0.228179525126531 -0.155663332828571 -0.339890550510204 0.211744794897959 -0.0517615077265306 0.0255515920265306 -0.0882884238702041 -0.0157479345734694 0.102077829702041 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 -0.901317321632653 -0.89407107877551 -0.954435607755102 -0.904171402653061 -0.895269304081633 0.844820962653061 -0.0358716448367347 -0.247015680816327 0.908893524693878 -0.0408367825714286 -0.288109750816327 -0.104386755734694 0.745693563265306 -0.976345037346939 -0.822959261836735 -0.954881040408163 -0.910861695918367 -0.90087987244898 -0.575712146326531 -0.516855756034694 -1 -0.488769978163265
10 "LAYING" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.971360300862069 -0.947498060982759 -0.959314181051724 -0.90538594637931 -0.543414602758621 -0.80279868637931 0.819315516034483 0.664528589310345 0.815019588793103 -0.956061028793103 -0.996530072931034 -0.992708561206897 -0.987558808793103 -0.97712414137931 -0.958601128344828 -0.960443643413793 -0.428352278275862 -0.569606762362069 -0.503718360172414 -0.0241561110482759 0.0219982522931034 0.146688152625862 -0.0840215634603448 0.238567041026724 -0.115937691537931 0.193591561536207 0.0647649155482759 0.300488575431034 -0.097592643387931 0.130757623763793 -0.119934528360345 -0.0911137864215517 -0.130919068544828 0.198550505132759 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 -0.955430987068966 -0.966755380344828 -0.963181248051724 -0.503595640862069 -0.152875210517241 -0.0299760153448276 -0.415941638448276 -0.119156407241379 -0.035570275 -0.171133100001724 -0.994074362413793 0.335965812241379 -0.319317465 -0.959368739137931 -0.967689058344828 -0.964364281034483 -0.695003860603448 -0.823644203758621 -0.768069073362069 -0.471325881068966
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 -0.984285968148148 -0.916248878703704 -0.968075529259259 -0.930557789444444 -0.530187893888889 -0.800206664444444 0.831042660740741 0.665760314074074 0.832938708333333 -0.960902395740741 -0.999084275740741 -0.989866418703704 -0.996959136296296 -0.985863124074074 -0.932455339444444 -0.970469402777778 -0.546289455455556 -0.506736375592593 -0.491780777216667 0.167071479222222 -0.107684302981481 0.113326097403704 0.0503992037962963 0.133180324918519 -0.133497250381481 0.225243018494259 -0.0520320732111111 0.280993457685185 -0.131634714774074 0.117422348933333 -0.0119381965444444 -0.042163691537037 -0.166637015509259 -0.0659910681962963 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.966898520555556 -0.974069460925926 -0.938546448703704 -0.968334585 0.729025602407407 -0.0482690980555556 0.199256420777778 0.805966876296296 -0.0344205616666667 0.195420551648148 0.255464995537037 0.4903428 -0.642956951666667 -0.90029046962963 -0.97654509037037 -0.948152738148148 -0.974102599074074 -0.823305793481481 -0.781796086481481 -0.712846540814815 -0.483908272703704
10 "STANDING" 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 -0.984416503181818 -0.925313610909091 -0.941877510227273 -0.907958480681818 -0.512570946136364 -0.786048819545455 0.81073652 0.65087373 0.814098061363636 -0.953053126136364 -0.999308628636364 -0.997165463409091 -0.994342438636364 -0.989971136363636 -0.945057450454545 -0.945542254545455 -0.438524941363636 -0.367262308522727 -0.430990222477273 0.277510257379545 -0.0822947804931818 0.165562632 0.0570677224272727 0.00844508464195455 -0.0626740147740909 0.271094555477273 -0.0948689461363636 0.131338112431818 -0.0829666066136364 0.116661699899773 -0.130514072427045 -0.0786718635545455 -0.100090473340909 -0.0250130712954546 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 -0.959579657727273 -0.991358559772727 -0.975738334318182 -0.960852715909091 0.882666365909091 -0.0623562033409091 0.0347141997136364 0.9714513925 -0.0236647114772727 0.0265497161295455 -0.395440702727273 0.874848220681818 -0.938295019545455 -0.992124777954545 -0.991861869772727 -0.9771311375 -0.964374215227273 -0.961606731363636 -0.740406301022727 -0.563085207111364 -0.235012648659091
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.395645072075472 -0.24733005790566 -0.0833112748886792 -0.378319836415094 0.0633464077339623 0.102748652126415 -0.25232745090566 -0.00690791115283019 0.0737292091132075 0.538177417924528 -0.149051197301887 -0.65549503245283 -0.810005310754717 -0.829563468490566 -0.335355627924528 -0.355863206415094 -0.370940608113208 0.488530939056604 0.213988883688679 0.0392338337698113 -0.32278283439434 0.291326287258491 -0.110775014192453 0.164467255660377 -0.00820438260188679 0.137883163613208 0.0806347680303774 -0.0236897919981132 0.0856103041706604 0.0787923187924528 -0.0159152819622642 -0.235667818698113 -0.111307664960377 -0.0544503301292453 -0.0611848628867925 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113208 -0.971114719811321 -0.957862728301887 -0.974889536981132 -0.971651198679245 -0.959583001698113 0.897812604150943 -0.10015321409434 0.0565184422264151 0.973857097358491 -0.0648407767924528 0.0466966300943396 -0.511628609811321 0.898756928490566 -0.958431028679245 -0.994455164528302 -0.975404286226415 -0.973328341320755 -0.963615479056604 -0.995335293962264 -0.735146776830189 -0.298069872716981 -0.348840898113208
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.238117344078947 -0.0266684508105263 -0.203851933973684 0.550059192368421 0.0479110281263158 -0.0126495390947368 -0.156450969 0.130143913771053 0.289993150421053 0.189772199631579 -0.155477924868421 -0.79611432 -0.690634855526316 0.106287421653421 -0.278177829947368 -0.260228279431579 0.342976543421053 0.221561785697368 0.127159054684211 -0.354066845526316 0.305061414973684 -0.290672934582053 0.373342851955263 -0.0152483362131579 0.0432248973931579 0.125135577112368 0.186782665348947 0.106313992157895 0.0817178478552632 -0.107302694710526 -0.0553484576918421 -0.140486638289474 0.0563234309473684 -0.0941661335 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 -0.939334077631579 -0.938204574210526 -0.903797883421053 0.886134392368421 -0.0713833689105263 0.0546430461289474 0.938309053947368 -0.0552319088421053 0.0197171149865789 -0.637683153684211 0.838052620789474 -0.972373378421053 -0.994508409210526 -0.939095458684211 -0.941087072368421 -0.909905748157895 -0.529655370526316 -0.574348522482632 -0.217206736163158 -0.576853445263158
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 -0.215119113212766 -0.0166283664148936 -0.0834337844042553 0.105133447565957 0.0575917157851064 -0.116010665004255 0.12316613323617 0.190750665034043 0.347838347744681 -0.0269032676680851 -0.641540761702128 -0.805134564893617 -0.596021824042553 -0.326109933361702 -0.250803859617021 -0.151985032891489 0.419821361914894 0.224394650631915 0.0386964196404255 -0.348384890525532 0.28913139733383 -0.180504734570213 0.183995424429787 -0.10754647506383 0.0796406201489362 0.145511446555106 0.0855490514468085 -0.220193797906383 0.132195018640426 -0.0624723770659574 -0.00428487709361702 -0.11395241712766 -0.176163838978723 -0.0663678299361702 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.864745838297872 -0.960820662978723 -0.937343112340426 -0.868249890638298 0.872130788723404 -0.0658850972340426 0.0475263205957447 0.937348127234043 -0.0486233843404255 -0.00717502323276596 -0.431315484255319 0.817282446170213 -0.913163081702128 -0.996514828723404 -0.963387200425532 -0.938168875531915 -0.88135685 -0.43190205787234 -0.553152445202128 -0.146336911255319 -0.571136571702128
11 "LAYING" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 -0.986755605438597 -0.974316431578947 -0.97357199245614 -0.925159091578947 -0.557098157192983 -0.803127134035088 0.832556698070175 0.677448278596491 0.82905954122807 -0.979845680350877 -0.999422911754386 -0.999313143157895 -0.99833016245614 -0.988663179473684 -0.980780259473684 -0.979083903157895 -0.53760681177193 -0.602879245789474 -0.517038482035088 0.125850110912281 -0.06713134983 0.0372597250052632 0.145954305342105 0.236240604368421 -0.0826570739308772 0.181984018315789 0.167009028540351 0.218421208544386 -0.0752359298280702 0.0806464545650877 0.0186737282333333 -0.20833027533386 -0.0324846536807018 -0.299803529087719 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.984192606315789 -0.980556499122807 -0.990911960526316 -0.984614473859649 -0.195266400192982 0.89338992877193 0.107499499631579 -0.097764695877193 0.953076756140351 0.111892620789474 -0.218018063438597 -0.893494589473684 0.782138426666667 -0.967951815614035 -0.981824096315789 -0.991274734035088 -0.986013702807018 -0.679568857349123 -0.832607018010526 -0.726319770666667 -0.516057562508772
11 "SITTING" 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 -0.985517825283019 -0.922185628113208 -0.967861999622642 -0.921792559811321 -0.519116823207547 -0.808417803773585 0.829553076792453 0.668913077735849 0.82619502509434 -0.963030721698113 -0.999589261698113 -0.993810610377359 -0.997444678867925 -0.989214302264151 -0.940431281698113 -0.967388583773585 -0.492118272301887 -0.439726923962264 -0.492934074943396 0.126443288843396 -0.0633717070377358 0.0850651979792453 0.116609139581132 0.0907564684528302 -0.0741222941792453 0.229634505777358 -0.0788536363660377 0.238243135684906 -0.0852650724358491 0.103549418471698 -0.0651074627358491 -0.0782926317207547 -0.0739063570584906 -0.139938512454717 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.971661610754717 -0.988561196415094 -0.952046546226415 -0.972093686037736 0.801406983773585 0.193196068149057 0.186351602245283 0.889230720188679 0.218846161509434 0.185848847962264 -0.057230097754717 0.669392312264151 -0.833923009056604 -0.924338901886792 -0.990083376981132 -0.959848970754717 -0.973677270566038 -0.814629446622641 -0.592707986450943 -0.682733698679245 -0.452940434584906
11 "STANDING" 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 -0.995974194255319 -0.964230933617021 -0.98648704212766 -0.936828318297872 -0.554519100638298 -0.815106313404255 0.846755654042553 0.678324933404255 0.839918649574468 -0.985155544468085 -0.999941440851064 -0.999164154680851 -0.999652064680851 -0.996579978297872 -0.970936346808511 -0.985366246595745 -0.666823082553191 -0.499933217361702 -0.558522584680851 0.280541629461702 -0.126105856821277 0.1461358819 0.0502118907446808 0.138399717571915 -0.125541066068085 0.246781139821277 -0.0779423575668085 0.301921329042553 -0.119266207714894 0.140963234780851 -0.117938979587234 0.0951316576510638 -0.118983769485106 -0.0057263752269149 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 -0.989433253617021 -0.994756815957447 -0.981200123404255 -0.989701856170213 0.883102020425532 -0.190945164255319 0.120286658765957 0.97420741212766 -0.149734466808511 0.127535304702128 -0.269602208085106 0.881333431489362 -0.953331425106383 -0.962168800425532 -0.995487422340426 -0.982069176382979 -0.99072785106383 -0.940950101702128 -1 -0.709706947021277 -0.338652440957447
